name,x,y,size
VoltSwap V2,0.41636788845062256,-0.9161178469657898,35
MetaCrono,0.45552101731300354,-0.8111202716827393,434
Ref Finance,-0.7027332782745361,-0.6671472787857056,125
Earnmos,0.6517695188522339,0.7271848320960999,81
Animal Farm V2,-0.4226464033126831,-0.9265778064727783,315
Ociswap,0.984732985496521,-0.06182873621582985,86
eCurve,0.4070866107940674,0.9227007031440735,34
MetalSwap,0.43159958720207214,0.8442384004592896,277
BFly Finance,-0.24931755661964417,0.9219048619270325,365
JBC.Finance,-0.6692640781402588,0.43836456537246704,405
NewSpace Finance,-0.6155563592910767,0.6269651651382446,171
Canto Lending,-0.9057919979095459,-0.46401864290237427,375
Friendzy,-0.5224119424819946,0.8532013893127441,195
Selfex,-0.8712620735168457,-0.03956470638513565,368
CyborgSwap,0.2766861021518707,-0.8216373920440674,380
gALGO Liquid Governance,0.27728328108787537,0.6466338038444519,275
Meter Passport,0.9211507439613342,0.3334503769874573,139
VeleroDAO,-0.92088782787323,0.14917431771755219,297
Astral Financial,-0.7255663871765137,-0.5055209398269653,290
UniverseFTM,0.8729621767997742,-0.27067023515701294,466
Kokonut Swap,-0.6608203053474426,-0.15178030729293823,76
Polynomial Trade,-0.9198260307312012,-0.194376140832901,74
Primitive,-0.9304776191711426,0.06502281874418259,34
AstarFarm,0.7912646532058716,0.26252901554107666,374
WannaSwap,-0.06739171594381332,-0.9601070284843445,379
Siren,-0.5246538519859314,-0.8279076218605042,293
Ellipsis Labs,0.4096694588661194,0.8611759543418884,480
Dios Finance,0.5627440214157104,0.6664209365844727,82
Frozen Walrus Finance,-0.06161641329526901,-0.9687528610229492,475
LiNEAR Protocol,0.8542991280555725,0.5064074397087097,122
O2 DAO,0.8787940740585327,0.25778844952583313,245
DexPad,0.5976818203926086,0.8197541832923889,412
Brewlabs,0.7042547464370728,0.792389988899231,157
Charm Finance,0.1613708734512329,0.9617889523506165,455
The Story of Draco,0.8252002000808716,0.5684513449668884,470
Balancer V1,0.46561408042907715,-0.7445260286331177,486
Blast API,0.9235460162162781,-0.34881654381752014,127
Affine DeFi,0.7726325988769531,-0.46745169162750244,264
Paprprintr,0.3230971693992615,0.9379062056541443,296
CRETH2,-0.23580582439899445,-0.8992156982421875,114
Scranton Finance,-0.662410318851471,0.6117227077484131,235
PhotonSwap Finance,0.8158373832702637,0.02323642559349537,236
sICX,-0.2341906875371933,-0.7290632724761963,166
HOPE Lend,-0.9180938005447388,0.4392172396183014,44
ApeSwap Lending,0.503370463848114,0.8445755243301392,80
BarnSwap,-0.8941287994384766,0.4342138469219208,220
Tesseract,-0.9125816822052002,-0.39806821942329407,78
Know-To-Earn,0.9698427319526672,-0.22827500104904175,404
Reax Swaps,0.1889229416847229,-0.9251291751861572,468
OMT Finance,-0.2617895305156708,0.6997419595718384,270
Reservoir,0.7245489954948425,-0.5128570795059204,376
RubyDex,-0.3043150007724762,-0.8324028849601746,263
Shield,0.20443370938301086,0.9816835522651672,462
BoneDex,-0.9415153861045837,-0.39360952377319336,334
Tenet,0.9748445153236389,-0.25498679280281067,58
Ferro,-0.43902459740638733,-0.8060548901557922,185
Predictcoin,-0.970666766166687,-0.19406594336032867,393
Cook Finance,-0.830879271030426,-0.28590133786201477,43
Bring.Finance,0.7647514939308167,0.42167720198631287,167
Pizza,-0.486709326505661,-0.5126185417175293,300
Aquarius,0.41622301936149597,0.7716973423957825,50
Chainlink VRF V2,-0.003750832285732031,0.9581201076507568,436
DeFiato,-0.47729557752609253,-0.8833680152893066,85
Viva,0.9279773831367493,-0.23070843517780304,396
Joystick Club,0.9136157035827637,-0.3916630446910858,120
friend.tech,0.9900016784667969,0.11947356164455414,471
JustCryptos,0.6648461222648621,-0.6520268321037292,261
Juicebox V1,0.44832828640937805,0.6216341257095337,444
Sudoswap V1,-0.8362423181533813,-0.4687180817127228,442
Monocerus,-0.9157728552818298,-0.20962563157081604,359
LatteSwap,0.32403579354286194,0.8459712862968445,109
Dark Matter,-0.6761441230773926,0.3837263286113739,345
DogMoney,-0.17044049501419067,-0.9334470629692078,445
Enosys Bridge,0.5968420505523682,-0.8608734011650085,331
N3RD Finance,-0.29719534516334534,-0.7160239815711975,51
OreoSwap,-0.92568439245224,-0.29829394817352295,342
GaloSwap,0.9493734836578369,-0.3603958785533905,54
Zilch Capital,-0.8624798655509949,-0.5718793869018555,306
IMPLS,0.5297302603721619,-0.8913068175315857,154
Xops Finance,-0.24855519831180573,0.938267171382904,318
HMX,0.35652539134025574,-0.933400571346283,37
Hermes Finance,0.9859021306037903,0.17470858991146088,302
KekSwap,0.8789761662483215,-0.06259234249591827,481
OnePunchSwap,0.709553062915802,0.20647001266479492,446
Rarible,-0.557797372341156,0.6830365657806396,304
Quoll,0.7879845499992371,-0.4501197636127472,194
ParaSpace APE Staking V2,0.11111168563365936,0.9162177443504333,55
Champion Finance,0.5735833644866943,0.3750832974910736,55
Cranium Exchange,0.006565496791154146,-0.22064441442489624,191
Enzyme Finance,0.6242935657501221,-0.2067672312259674,376
AllInXSwap,-0.9621596932411194,-0.3055753707885742,307
BondAppetit,0.3320651948451996,0.9466404318809509,147
LyveFinance,-0.7120737433433533,-0.7330506443977356,400
MM Stableswap Polygon,-0.4167602062225342,0.8164581656455994,118
Garbi Protocol,-0.05772857367992401,0.9640014171600342,469
SuperLauncher,0.8043428063392639,-0.42285236716270447,32
Sakai Vault,0.7292439937591553,0.4793732464313507,393
Mushrooms Finance,-0.0487411804497242,-0.867695689201355,76
Fluity,0.3657364249229431,-0.7075355052947998,147
Y2B Finance,0.9419227242469788,0.30770352482795715,289
WinerySwap,-0.35756853222846985,-0.9297709465026855,188
Arrow,0.6464803218841553,0.7090288996696472,64
PegaSys V3,-0.248513326048851,-0.978618323802948,404
IDEX,0.1549331396818161,0.986171543598175,399
Zenith,0.10841626673936844,-0.098380446434021,79
BeGlobal Finance,0.7730273604393005,-0.621208131313324,82
CarbonSwap,-0.9286853075027466,0.2920098304748535,243
SocialSwap,0.7950670123100281,0.30517005920410156,229
HebeSwap,-0.9056363105773926,-0.13630329072475433,470
Aptoswap,0.06987465918064117,0.9867021441459656,33
nftperp,-0.30619966983795166,-0.943149209022522,33
BusinessBuildersNFTs,-0.09399104863405228,0.9458386898040771,73
DotOracle,0.27074185013771057,-0.674603283405304,481
veDAO,0.3005068600177765,-0.9086377024650574,123
YieldWolf,0.453105628490448,-0.8951980471611023,195
LeonicornSwap,0.6576099991798401,0.6851685643196106,296
Ashswap,-0.34410175681114197,0.9021389484405518,287
Eversol,0.9878976345062256,-0.03203778713941574,320
RingFi,0.9349480867385864,-0.41899219155311584,286
Tealswap,-0.7590160965919495,0.49309128522872925,455
UniWswap UNIA Farms,0.31704074144363403,0.9080671072006226,426
Wrapped ILCOIN,0.1228916123509407,0.7069886326789856,207
LeetSwap,-0.9918083548545837,-0.14592087268829346,302
Mole,0.8871356844902039,-0.31071406602859497,480
Pando Leaf,0.37840762734413147,0.8237870931625366,259
VyFinance Dex,0.017785530537366867,-0.9533160924911499,483
Rubicon,0.901495099067688,-0.48979294300079346,472
B.Protocol,-0.4334571957588196,0.8609703183174133,435
StableKoi,-0.5815913081169128,0.8655238151550293,109
PolyYeld Finance,0.0058999746106565,-0.9279239773750305,45
FourDex,0.7475016117095947,0.6759164929389954,487
Convex Finance,-0.18105106055736542,-0.8959006071090698,102
Unagii,0.46859070658683777,-0.1525440663099289,12
ElonSwap,0.4693513512611389,-0.5206943154335022,440
Tender Finance,-0.3352207541465759,-0.8674774169921875,181
Metavisor,-0.05596769601106644,0.8999022245407104,196
TruFin Legacy Vaults,0.26330235600471497,-0.9532834887504578,269
Abachi,0.9662197232246399,-0.2728646993637085,66
Hades Money,-0.21513833105564117,-0.8812962770462036,126
Yapeswap,0.7071906328201294,0.3174857199192047,31
Davos Protocol,-0.9415321946144104,0.11525891721248627,168
Bank of Chain,0.9178892970085144,-0.1143910214304924,121
Robo-Vault,-0.9376539587974548,0.3354806900024414,267
Tashi,0.6501812934875488,-0.7132684588432312,265
Homora V2,0.7287864089012146,0.682191789150238,445
Vexchange,-0.4365684688091278,-0.7815446853637695,56
HurricaneSwap,0.0636802539229393,-0.9342310428619385,39
Eklipse Finance,-0.6553829908370972,-0.5871734619140625,285
Snowdog,0.2603333592414856,0.9367163181304932,93
Swift Finance,0.7874722480773926,0.6249297261238098,432
Seashell,0.658002495765686,0.8248946666717529,23
Tempest Capital,0.004752023611217737,0.9427322745323181,119
SecureDAO,0.8982221484184265,-0.07112860679626465,83
Caviar Tangible,0.7829653024673462,0.37727436423301697,101
Wasabi,0.6156089901924133,-0.7843140363693237,365
TempleDAO Trade,0.9199831485748291,-0.37949544191360474,14
FVM Exchange,0.3724476397037506,-0.6319561004638672,363
Trusted Node,0.773293137550354,-0.4312398135662079,460
Swerve,0.7045113444328308,0.5078791975975037,97
KDSwap,-0.8913402557373047,-0.3817097246646881,399
Ignite Finance,-0.0676104947924614,0.7784930467605591,235
Hawksight,-0.9371560215950012,-0.25315406918525696,265
Crown Finance,0.08443616330623627,-0.9593768119812012,169
Stabilize,-0.7115184664726257,0.6931473016738892,68
STFIL,-0.6805533170700073,-0.7769948840141296,453
Metavault.Trade,-0.837720513343811,0.4487498104572296,336
W3swap,-0.29154038429260254,-0.8861083984375,348
AvaViking,-0.15600356459617615,0.9298811554908752,187
Qilin,-0.5448746085166931,-0.7862717509269714,204
Sonic,-0.5849742889404297,0.7669339776039124,220
QuantumX Network,-0.6782335638999939,-0.6607916355133057,296
Defrost,0.5585941076278687,0.8394091129302979,393
Crow Finance,0.982123076915741,0.005567559972405434,59
Polydex,0.5204480886459351,-0.7442504167556763,51
Velhalla,0.7272179126739502,0.6463829278945923,160
Xenophon,0.07340727746486664,0.9080982208251953,214
Alien Base StableSwap,-0.9300445318222046,-0.17907027900218964,67
Crodex,-0.750766396522522,-0.510939359664917,44
BLEX,0.9032418131828308,-0.42957478761672974,113
Huckleberry Lending,0.8234824538230896,0.4927930533885956,231
ShapeShift,-0.6599066853523254,0.27365878224372864,178
Ooki,-0.2423733025789261,-0.8820217847824097,227
Orion Protocol,-0.4313313961029053,0.9086436033248901,471
crvUSD,0.690877377986908,0.73652583360672,136
Radial,-0.866533637046814,-0.3325752019882202,177
Kava Earn,0.9748820662498474,0.07683304697275162,341
OneRing V1,0.10730665177106857,-0.9663944244384766,413
Carbon Finance,-0.5312373042106628,-0.8827866315841675,40
Bankless,-0.5867563486099243,0.8323151469230652,143
FATExFi,-0.7508713006973267,0.6758097410202026,87
Kromatika,0.8196318745613098,-0.5991485118865967,442
Real Protocol,0.9359763264656067,-0.18984355032444,261
Snapshot,-0.08388771116733551,0.9547147750854492,17
TreeHouse Finance,0.8993217349052429,-0.4105373024940491,298
DeltaPrime,0.44856828451156616,-0.8261436223983765,320
The Sandbox,0.706022322177887,0.45938846468925476,414
Steak,-0.918357253074646,0.02980956621468067,80
SnowSwap AMM,-0.9527381658554077,0.35432910919189453,489
Snowtomb,-0.7552953958511353,-0.6840651631355286,475
YieldBank,0.19439710676670074,-0.970986008644104,411
Stablz,0.6828553676605225,0.6853939890861511,138
OGX,0.9700421094894409,0.24082490801811218,192
LaDAO Xocolatl,0.4838869571685791,-0.7263029217720032,215
BendDAO APE Staking,0.631366491317749,-0.7768434286117554,318
Struct Finance,-0.10622759908437729,-0.9878523349761963,146
Mars Protocol,0.2214687615633011,-0.7623651623725891,457
CrossChain Bridge,0.17503084242343903,0.9628832340240479,300
EOS REX,-0.9382144808769226,-0.028300097212195396,361
Nest Protocol Staking,0.6331019401550293,-0.6596892476081848,386
Summit Defi,0.6081564426422119,-0.7988292574882507,474
Larix,0.36604949831962585,-0.8276804089546204,337
Nexus Protocol,-0.9826072454452515,-0.16335618495941162,250
CIAN,-0.7682474851608276,0.4665352404117584,482
Burrow,0.9869895577430725,-0.1761443316936493,282
Benqi Lending,0.41007357835769653,0.8871122002601624,169
RaDao,-0.42884600162506104,-0.6255072951316833,202
Huobi,0.9674943089485168,-0.16415712237358093,78
SiO2 Finance,-0.6065109968185425,-0.728710949420929,251
Chikn Farm,-0.873386561870575,0.4763953685760498,206
Cometh,-0.08541972190141678,0.9934709668159485,268
SushiSwap V3,-0.9052408933639526,-0.37511420249938965,468
Starlay Finance,0.6843472123146057,-0.42842963337898254,474
Brokkr Finance,-0.9603083729743958,0.12222595512866974,28
ArbiTen,-0.566670835018158,-0.6647140383720398,213
Autoearn Finance,0.28084591031074524,-0.8346588015556335,486
PoolTogether,0.6322451829910278,0.5423417687416077,143
Crypto-com,0.8725241422653198,0.10717510432004929,243
Woof Finance,-0.8571735620498657,-0.4135892391204834,78
Domination Finance,-0.8269236087799072,-0.5819665193557739,71
Aboard Exchange,0.766632616519928,0.5695899128913879,83
Glide Finance,0.7750252485275269,0.7222277522087097,170
BNBMiner Finance,0.6178229451179504,0.43797168135643005,53
SnowSwap,-0.3421361744403839,-0.8447592854499817,299
CantoSwap,-0.27721232175827026,0.8453699350357056,482
SwapBased AMM,0.9377024173736572,0.3350432217121124,414
Jupiter Swap,0.5699222683906555,-0.8185580968856812,229
Geode,-0.08295676112174988,0.9074065089225769,220
Kronos DAO,0.38350197672843933,0.9416584968566895,231
Muuu Finance,-0.7374016046524048,-0.7182078957557678,162
FT33 DAO,0.6372360587120056,-0.7189691662788391,466
Tornado Finance,-0.8469667434692383,-0.5013534426689148,479
ClaySwap,-0.6458901762962341,0.7349106669425964,313
Hydradex V2,0.16358448565006256,0.8949118852615356,25
SmartDEXBCH,-0.6687812805175781,-0.5980179309844971,443
SoarPLS,0.07576756179332733,-0.9092570543289185,480
Mellow Protocol,0.37661677598953247,0.8626641035079956,223
Kumu Finance,0.811065137386322,-0.43511196970939636,491
Kamino,0.979966402053833,0.12239614874124527,24
KronosDAO,0.14322377741336823,0.9450415372848511,104
sDAI,-0.9270433783531189,0.3056698739528656,170
SmartDEX,-0.9415575265884399,-0.3157791197299957,400
Gridex,-0.09629235416650772,0.8865603804588318,134
DackieSwap V2,0.07878941297531128,-0.8895094990730286,64
Alpaca Perpetual Futures Exchange,0.35639622807502747,0.9278944134712219,411
Maximizer,-0.7233404517173767,0.6661314964294434,197
Unilend,-0.1938832402229309,0.8979417681694031,87
HERE Wallet staking,0.21946007013320923,-0.9227110743522644,72
PULI,0.3883141279220581,-0.7967976927757263,324
Mint Club,-0.8197075128555298,0.46733367443084717,103
yAxis,-0.6493772268295288,-0.826605498790741,159
leNFT,-0.7859012484550476,-0.5066855549812317,17
Zinax DAO,-0.2782222628593445,-0.9479238390922546,409
ACoconut,0.8798108100891113,0.43266406655311584,347
EDEBASE,0.1120598316192627,0.9511910080909729,440
Spicy DAO,0.6023913025856018,0.7315666675567627,192
SpicySwap,0.9680887460708618,0.11696454882621765,383
Astra DAO,-0.7165079712867737,0.5404442548751831,425
Unslashed,0.3145908713340759,0.9479902386665344,372
Brokoli Network,0.6774579882621765,0.2218736857175827,34
EPNS,-0.5143928527832031,0.8134098649024963,226
OKC Liquid Staking,-0.07436815649271011,-0.7294591665267944,142
Volta DAO,0.9233464598655701,0.317782461643219,220
Defi Master,-0.566627562046051,-0.8525344729423523,143
uniETH,-0.7481363415718079,-0.5845314264297485,408
Bluefin,-0.5357295274734497,0.548650860786438,355
PolygonFarm Finance,-0.9641766548156738,0.1432822197675705,372
MooniSwap,-0.08036227524280548,0.9222529530525208,307
THENA ALPHA,0.17058268189430237,0.9271143078804016,235
Aladdin DAO,-0.217230424284935,0.9311984777450562,345
iZUMi LiquidBox,-0.427415132522583,-0.8747928142547607,250
Epsylon Finance,-0.8749906420707703,0.4381319582462311,86
Radiant V2,-0.8906446695327759,0.24360530078411102,236
Shell Protocol,-0.06309022009372711,0.9393199682235718,377
xSigma,-0.7434234619140625,0.7562437653541565,388
Creditum,0.06141982227563858,0.9833527207374573,22
Origin Ether,-0.12228478491306305,-0.8756410479545593,463
BlackBird Finance,-0.055522371083498,-0.7857269644737244,329
Karura Dollar (kUSD),0.9725629687309265,0.038587361574172974,309
Starbank,-0.27364590764045715,0.6971755027770996,50
MANTRA DAO,-0.20440782606601715,-0.9313075542449951,373
Celerycash,0.8733235597610474,-0.5262603163719177,487
OnyxDAO,0.6797494888305664,0.5711791515350342,16
hub3,-0.3046046197414398,0.8298660516738892,356
Danogo,0.8151527047157288,-0.6538853049278259,169
GPLX,-0.7529894709587097,0.2874181866645813,446
HXRO Network,0.7059876918792725,-0.046298086643218994,258
Palmswap,-0.03662043809890747,-0.9498900771141052,152
Drift,-0.7212017178535461,-0.6602694988250732,99
Cyber Dog,0.31154778599739075,0.798409640789032,356
METF Finance,0.9585148096084595,0.3175004720687866,88
Centrifuge,0.6307696104049683,0.8106127977371216,398
Wan Bridge,0.8849117755889893,-0.5143210887908936,321
TrainSwap,0.07269781082868576,0.9336426854133606,394
IcecreamSwap,0.3219263255596161,-0.8600930571556091,242
Cropper,0.9243336915969849,0.02262248657643795,126
Idle,0.859762966632843,-0.41402187943458557,458
NAVI Protocol,0.42093712091445923,-0.7875353693962097,198
Chintai,0.13554443418979645,-0.8612827062606812,145
Zombie Network,0.9346461296081543,-0.14526815712451935,424
SashimiSwap,0.8305075764656067,-0.4078102111816406,478
Market,0.7391183972358704,0.5293257236480713,269
FTM Frens,0.8453521132469177,0.18559139966964722,113
Chaotic Finance,-0.03698553517460823,0.9101530909538269,260
Moremoney,-0.5226259827613831,-0.48081764578819275,408
Contango V1,0.5863919854164124,0.6531593799591064,229
Hermes Protocol,0.5472833514213562,0.7066255211830139,476
Narwhal Finance,-0.20584504306316376,-0.8552916646003723,442
Soswap,0.8900939226150513,0.4202466309070587,174
SmolSwap,-0.3501792550086975,-0.8934868574142456,258
MantaDAO,0.27146726846694946,0.895568311214447,416
Yam Finance,0.5943720936775208,-0.39647045731544495,101
Spectrum Protocol,-0.8728345632553101,-0.5256059169769287,232
Tangible RWA,0.9376180768013,-0.3898943364620209,132
Swaap V1,0.39836597442626953,-0.819079577922821,468
Teahouse Permissionless,-0.17156657576560974,0.9137563109397888,67
Butter Network,-0.7952245473861694,0.5890108942985535,178
Fractal Protocol,0.175088569521904,-0.9598202109336853,12
